participant,trial,expectation,feedback,reference,profile,reset,mean_population,item_number,factor_number
3,52,7,8,6,1,1,7.037878787878788,54,5
3,53,7,7,7,1,1,7.17005076142132,35,4
3,54,4,2,4,1,1,5.285347043701799,23,3
3,55,3,5,6,1,0,5.238341968911917,2,2
3,56,6,7,4,1,1,6.111392405063291,49,4
3,57,3,4,7,1,1,5.723076923076923,58,3
3,58,6,8,6,1,1,7.159898477157361,40,4
3,59,4,5,5,1,0,5.6640625,47,3
3,60,5,3,3,2,0,4.245,66,1
3,61,6,7,6,2,1,5.959493670886076,4,3
3,62,8,6,NA,2,1,6.839793281653747,27,4
3,63,6,6,6,2,1,6.987146529562982,38,4
3,64,5,1,3,2,1,5.129675810473816,26,3
3,65,6,6,6,2,0,7.037878787878788,54,5
3,66,5,3,2,2,1,5.147286821705427,57,2
3,67,6,3,4,2,0,5.539240506329114,20,3
3,68,5,8,2,2,1,6.043701799485861,48,4
3,69,7,8,6,2,1,7.175257731958763,53,5
3,70,6,3,3,2,1,5.63681592039801,76,3
3,71,6,6,3,2,1,6.017456359102244,31,3
3,72,7,8,6,2,1,6.596899224806202,73,4
3,73,7,7,5,2,1,6.776623376623377,32,4
3,74,6,4,5,2,1,5.666666666666667,29,3
3,75,4,8,7,2,1,5.723076923076923,58,3
3,76,7,6,6,2,0,5.976744186046512,7,3
3,77,6,8,6,2,0,5.493573264781491,3,3
3,78,5,5,3,2,1,5.948586118251928,13,3
3,79,6,4,5,2,1,6.369509043927649,22,4
3,80,3,7,3,2,1,4.992307692307692,68,2
3,81,5,3,3,2,1,5.235443037974684,30,3
3,82,6,4,4,2,1,5.280612244897959,70,2.5
3,83,5,7,3,2,1,6.183937823834197,77,4
3,84,4,8,6,2,1,6.0648379052369075,71,4
3,85,7,5,6,2,0,5.238341968911917,2,2
3,86,3,8,5,2,0,5.351706036745407,63,3
3,87,7,8,3,2,1,5.720698254364089,46,3
3,88,7,8,7,2,0,6.0997506234413965,51,4
3,89,6,5,4,2,1,5.285347043701799,23,3
3,90,5,3,3,2,1,5.529262086513995,10,3
3,91,7,6,6,2,1,6.1914357682619645,19,4
3,92,7,8,7,2,1,7.012626262626263,64,4
3,93,6,8,3,2,1,4.860759493670886,45,2
3,94,3,8,3,2,0,6.083756345177665,79,4
3,95,4,8,4,2,1,6.111392405063291,49,4
3,96,4,4,3,2,1,6.329177057356609,36,4
3,97,4,7,5,2,1,5.6640625,47,3
3,98,7,6,7,2,0,6.554430379746836,50,4
3,99,5,1,3,2,1,5.414322250639386,18,3
3,100,4,6,3,2,1,5.639896373056994,42,3
3,101,7,7,6,2,1,7.017721518987342,14,4
3,102,7,8,7,2,0,6.451776649746193,5,4
3,103,7,7,5,2,1,5.750636132315521,55,3
3,104,8,8,7,2,1,6.401496259351621,41,4
3,105,7,7,6,2,0,6.916243654822335,24,4
3,106,8,8,7,2,0,7.17005076142132,35,4
3,107,6,8,6,2,1,6.370646766169155,56,4
3,108,6,6,4,2,1,5.394805194805195,67,3
3,109,4,7,2,2,1,5.077720207253886,72,2
3,110,5,6,4,2,1,5.297709923664122,65,3
3,111,5,4,5,2,1,5.55440414507772,12,3
3,112,6,7,5,2,0,6.01025641025641,43,3.5
3,113,7,8,7,2,0,6.9104859335038364,8,4
3,114,8,7,7,2,1,6.892768079800499,1,4
3,115,8,8,7,2,1,6.83080808080808,15,4
3,116,8,8,6,2,0,7.159898477157361,40,4
3,117,3,8,3,2,1,6.5240506329113925,44,4
3,118,7,7,5,2,1,6.5575,16,4
3,119,5,3,6,2,1,5.3915211970074814,6,3
3,120,5,7,6,3,1,7.159898477157361,40,4
3,121,7,6,6,3,0,6.596899224806202,73,4
3,122,6,7,3,3,1,6.329177057356609,36,4
3,123,4,6,6,3,1,5.493573264781491,3,3
3,124,6,5,3,3,1,5.639896373056994,42,3
3,125,6,5,3,3,1,6.017456359102244,31,3
3,126,7,2,4,3,1,5.539240506329114,20,3
3,127,6,8,3,3,1,5.414322250639386,18,3
3,128,5,5,5,3,1,5.55440414507772,12,3
3,129,7,4,6,3,1,6.1914357682619645,19,4
3,130,7,8,6,3,1,7.175257731958763,53,5
3,131,6,7,7,3,0,6.401496259351621,41,4
3,132,6,7,6,3,0,7.017721518987342,14,4
3,133,5,5,2,3,1,5.147286821705427,57,2
3,134,6,2,2,3,0,5.077720207253886,72,2
3,135,6,4,5,3,1,5.351706036745407,63,3
3,136,6,5,3,3,1,5.948586118251928,13,3
3,137,6,8,5,3,1,6.369509043927649,22,4
3,138,6,6,3,3,1,5.720698254364089,46,3
3,139,6,6,5,3,1,5.666666666666667,29,3
3,140,6,7,6,3,1,6.0648379052369075,71,4
3,141,5,7,7,3,1,6.0997506234413965,51,4
3,142,7,7,7,3,1,6.892768079800499,1,4
3,143,5,4,6,3,0,5.959493670886076,4,3
3,144,7,7,7,3,1,6.9104859335038364,8,4
3,145,4,6,3,3,1,5.63681592039801,76,3
3,146,4,7,5,3,1,5.750636132315521,55,3
3,147,6,7,3,3,1,4.992307692307692,68,2
3,148,5,8,NA,3,0,6.839793281653747,27,4
3,149,6,7,7,3,1,6.451776649746193,5,4
3,150,7,7,6,3,1,7.037878787878788,54,5
3,151,7,6,6,3,0,6.370646766169155,56,4
3,152,6,5,3,3,0,5.129675810473816,26,3
3,153,7,6,3,3,1,6.183937823834197,77,4
3,154,5,7,3,3,1,4.860759493670886,45,2
3,155,7,7,7,3,1,7.012626262626263,64,4
3,156,6,6,4,3,1,6.111392405063291,49,4
3,157,7,7,5,3,1,6.776623376623377,32,4
3,158,8,7,6,3,1,6.916243654822335,24,4
3,159,7,7,5,3,0,6.01025641025641,43,3.5
3,160,6,8,7,3,0,6.554430379746836,50,4
3,161,6,5,3,3,1,5.235443037974684,30,3
3,162,6,6,5,3,1,6.5575,16,4
3,163,5,5,4,3,1,5.394805194805195,67,3
3,164,5,7,2,3,0,6.043701799485861,48,4
3,165,6,6,3,3,1,4.245,66,1
3,166,3,6,7,3,1,5.723076923076923,58,3
3,167,7,3,3,3,1,5.529262086513995,10,3
3,168,6,5,3,3,1,6.083756345177665,79,4
3,169,6,7,7,3,1,7.17005076142132,35,4
3,170,6,7,6,3,1,6.987146529562982,38,4
3,171,7,6,3,3,0,6.5240506329113925,44,4
3,172,6,7,4,3,1,5.280612244897959,70,2.5
3,173,6,6,7,3,1,6.83080808080808,15,4
3,174,5,1,6,3,1,5.238341968911917,2,2
3,175,4,6,4,3,0,5.285347043701799,23,3
3,176,4,4,5,3,1,5.6640625,47,3
3,177,5,6,6,3,1,5.976744186046512,7,3
3,178,6,5,6,3,1,5.3915211970074814,6,3
3,179,6,2,4,3,0,5.297709923664122,65,3
3,180,5,5,3,4,0,6.017456359102244,31,3
3,181,6,3,3,4,0,5.129675810473816,26,3
3,182,5,3,2,4,1,5.077720207253886,72,2
3,183,5,4,3,4,1,5.235443037974684,30,3
3,184,6,7,6,4,0,6.987146529562982,38,4
3,185,5,7,5,4,1,5.351706036745407,63,3
3,186,5,5,3,4,1,5.720698254364089,46,3
3,187,6,5,5,4,0,6.01025641025641,43,3.5
3,188,6,4,6,4,1,6.1914357682619645,19,4
3,189,4,6,4,4,1,5.394805194805195,67,3
3,190,6,4,5,4,0,6.776623376623377,32,4
3,191,6,5,NA,4,1,6.839793281653747,27,4
3,192,6,5,6,4,1,7.017721518987342,14,4
3,193,6,6,7,4,0,7.17005076142132,35,4
3,194,6,4,6,4,1,5.976744186046512,7,3
3,195,3,5,3,4,0,4.860759493670886,45,2
3,196,5,4,6,4,1,5.3915211970074814,6,3
3,197,7,2,3,4,1,5.529262086513995,10,3
3,198,6,4,3,4,1,5.948586118251928,13,3
3,199,6,6,6,4,0,7.159898477157361,40,4
3,200,4,4,4,4,1,6.111392405063291,49,4
3,201,4,3,4,4,1,5.297709923664122,65,3
3,202,4,2,5,4,1,5.6640625,47,3
3,203,6,6,7,4,0,6.9104859335038364,8,4
3,204,3,7,6,4,1,6.0648379052369075,71,4
3,205,7,7,7,4,1,6.401496259351621,41,4
3,206,6,7,7,4,0,6.0997506234413965,51,4
3,207,2,4,3,4,1,5.63681592039801,76,3
3,208,5,5,7,4,1,6.554430379746836,50,4
3,209,7,6,6,4,0,7.175257731958763,53,5
3,210,4,5,7,4,1,6.892768079800499,1,4
3,211,6,5,3,4,1,5.414322250639386,18,3
3,212,4,3,4,4,1,5.539240506329114,20,3
3,213,5,3,3,4,0,6.183937823834197,77,4
3,214,4,4,6,4,1,6.596899224806202,73,4
3,215,3,2,4,4,1,5.280612244897959,70,2.5
3,216,3,6,3,4,1,6.5240506329113925,44,4
3,217,2,3,5,4,1,5.55440414507772,12,3
3,218,6,5,7,4,0,6.83080808080808,15,4
3,219,7,7,7,4,1,5.723076923076923,58,3
3,220,5,5,6,4,1,6.916243654822335,24,4
3,221,4,6,5,4,1,5.750636132315521,55,3
3,222,4,3,3,4,1,5.639896373056994,42,3
3,223,7,4,6,4,1,5.493573264781491,3,3
3,224,3,6,3,4,1,4.245,66,1
3,225,5,5,7,4,0,7.012626262626263,64,4
3,226,5,4,7,4,0,6.451776649746193,5,4
3,227,3,3,3,4,1,6.083756345177665,79,4
3,228,3,5,6,4,1,7.037878787878788,54,5
3,229,3,7,2,4,1,5.147286821705427,57,2
3,230,6,3,3,4,0,4.992307692307692,68,2
3,231,3,4,2,4,1,6.043701799485861,48,4
3,232,3,5,5,4,0,6.369509043927649,22,4
3,233,5,3,5,4,1,5.666666666666667,29,3
3,234,6,6,6,4,1,5.238341968911917,2,2
3,235,6,5,5,4,0,6.5575,16,4
3,236,5,6,6,4,0,5.959493670886076,4,3
3,237,4,5,6,4,1,6.370646766169155,56,4
3,238,6,4,4,4,1,5.285347043701799,23,3
3,239,4,5,3,4,1,6.329177057356609,36,4
4,1,7,7,7,1,1,6.111392405063291,49,4
4,2,7,2,5,1,1,6.0648379052369075,71,4
4,3,8,3,8,1,1,6.401496259351621,41,4
4,4,3,6,6,1,1,5.077720207253886,72,2
4,5,7,2,NA,1,1,5.63681592039801,76,3
4,6,5,5,3,1,1,5.238341968911917,2,2
4,7,7,6,3,1,1,5.147286821705427,57,2
4,8,7,2,8,1,1,6.0997506234413965,51,4
4,9,7,7,8,1,1,6.083756345177665,79,4
4,10,5,8,8,1,1,6.9104859335038364,8,4
4,11,5,3,6,1,0,4.245,66,1
4,12,5,7,8,1,0,7.012626262626263,64,4
4,13,7,8,7,1,1,5.750636132315521,55,3
4,14,4,6,8,1,0,5.959493670886076,4,3
4,15,7,8,6,1,1,7.037878787878788,54,5
4,16,5,4,6,1,1,5.493573264781491,3,3
4,17,5,2,6,1,0,4.860759493670886,45,2
4,18,6,6,6,1,0,5.976744186046512,7,3
4,19,3,3,7,1,1,5.720698254364089,46,3
4,20,4,8,6,1,1,6.987146529562982,38,4
4,21,8,3,4,1,1,6.451776649746193,5,4
4,22,7,8,7,1,0,6.554430379746836,50,4
4,23,4,8,4,1,1,6.017456359102244,31,3
4,24,7,7,6,1,1,4.992307692307692,68,2
4,25,6,8,3,1,1,5.55440414507772,12,3
4,26,7,7,8,1,1,6.369509043927649,22,4
4,27,8,7,8,1,1,7.17005076142132,35,4
4,28,4,8,4,1,1,5.529262086513995,10,3
4,29,7,8,7,1,0,5.639896373056994,42,3
4,30,8,6,8,1,1,6.83080808080808,15,4
4,31,4,8,6,1,1,5.235443037974684,30,3
4,32,8,6,7,1,1,6.01025641025641,43,3.5
4,33,6,8,7,1,1,5.394805194805195,67,3
4,34,7,8,8,1,0,6.776623376623377,32,4
4,35,7,8,8,1,1,6.916243654822335,24,4
4,36,8,2,8,1,1,5.3915211970074814,6,3
4,37,6,8,8,1,1,7.159898477157361,40,4
4,38,6,6,3,1,1,5.666666666666667,29,3
4,39,2,2,5,1,1,5.285347043701799,23,3
4,40,6,7,2,1,1,6.329177057356609,36,4
4,41,8,6,8,1,0,5.414322250639386,18,3
4,42,8,6,6,1,1,5.539240506329114,20,3
4,43,5,5,5,1,1,5.6640625,47,3
4,44,7,8,7,1,1,6.183937823834197,77,4
4,45,6,4,5,1,1,5.723076923076923,58,3
4,46,6,8,4,1,1,5.948586118251928,13,3
4,47,5,6,NA,1,1,6.043701799485861,48,4
4,48,8,6,8,1,1,7.017721518987342,14,4
4,49,5,8,8,1,1,6.5240506329113925,44,4
4,50,8,6,7,1,1,5.280612244897959,70,2.5
4,51,8,5,7,1,1,6.596899224806202,73,4
4,52,6,5,7,1,1,5.351706036745407,63,3
4,53,5,8,8,1,1,6.370646766169155,56,4
4,54,6,8,8,1,0,6.1914357682619645,19,4
4,55,7,8,8,1,0,5.297709923664122,65,3
4,56,6,7,6,1,1,6.839793281653747,27,4
4,57,3,7,2,1,1,5.129675810473816,26,3
4,58,6,8,8,1,1,6.892768079800499,1,4
4,59,8,6,6,2,1,7.037878787878788,54,5
4,60,5,7,8,2,1,6.916243654822335,24,4
4,61,6,6,7,2,1,5.394805194805195,67,3
4,62,4,1,2,2,1,5.129675810473816,26,3
4,63,6,6,6,2,1,6.987146529562982,38,4
4,64,5,8,8,2,1,7.159898477157361,40,4
4,65,4,3,NA,2,1,5.63681592039801,76,3
4,66,4,7,6,2,1,4.992307692307692,68,2
4,67,6,3,6,2,1,4.245,66,1
4,68,8,8,6,2,1,5.493573264781491,3,3
4,69,8,1,8,2,1,5.414322250639386,18,3
4,70,8,3,6,2,0,5.235443037974684,30,3
4,71,5,6,7,2,1,6.554430379746836,50,4
4,72,6,8,8,2,1,6.5240506329113925,44,4
4,73,4,6,4,2,1,6.017456359102244,31,3
4,74,5,4,7,2,0,5.280612244897959,70,2.5
4,75,8,4,8,2,1,6.369509043927649,22,4
4,76,1,3,3,2,1,5.147286821705427,57,2
4,77,5,8,7,2,0,6.111392405063291,49,4
4,78,4,6,6,2,0,6.839793281653747,27,4
4,79,6,3,8,2,1,5.3915211970074814,6,3
4,80,6,6,8,2,0,5.297709923664122,65,3
4,81,4,8,5,2,1,5.723076923076923,58,3
4,82,6,8,8,2,1,6.9104859335038364,8,4
4,83,7,4,3,2,1,5.666666666666667,29,3
4,84,7,7,7,2,0,6.183937823834197,77,4
4,85,5,6,7,2,0,5.639896373056994,42,3
4,86,6,7,8,2,1,6.892768079800499,1,4
4,87,8,8,8,2,1,6.83080808080808,15,4
4,88,2,8,7,2,0,5.720698254364089,46,3
4,89,8,8,NA,2,1,6.043701799485861,48,4
4,90,6,5,4,2,1,5.948586118251928,13,3
4,91,6,4,3,2,0,5.55440414507772,12,3
4,92,3,5,3,2,1,5.238341968911917,2,2
4,93,8,8,8,2,1,7.17005076142132,35,4
4,94,8,8,8,2,0,6.0997506234413965,51,4
4,95,8,4,2,2,1,6.329177057356609,36,4
4,96,8,8,8,2,1,6.401496259351621,41,4
4,97,8,6,6,2,1,5.976744186046512,7,3
4,98,7,6,8,2,1,6.1914357682619645,19,4
4,99,8,7,8,2,1,6.776623376623377,32,4
4,100,7,7,7,2,1,5.750636132315521,55,3
4,101,8,8,5,2,0,6.0648379052369075,71,4
4,102,8,5,5,2,0,5.285347043701799,23,3
4,103,6,8,8,2,1,7.012626262626263,64,4
4,104,8,8,7,2,0,6.596899224806202,73,4
4,105,6,7,6,2,1,5.077720207253886,72,2
4,106,4,7,5,2,1,5.6640625,47,3
4,107,7,8,8,2,1,6.083756345177665,79,4
4,108,4,3,6,2,1,5.539240506329114,20,3
4,109,2,3,4,2,0,5.529262086513995,10,3
4,110,7,8,6,2,1,7.175257731958763,53,5
4,111,3,8,4,2,0,6.451776649746193,5,4
4,112,7,7,7,2,0,6.01025641025641,43,3.5
4,113,8,7,8,2,1,5.959493670886076,4,3
4,114,7,8,8,2,1,6.370646766169155,56,4
4,115,8,7,8,2,1,6.5575,16,4
4,116,8,7,8,2,1,7.017721518987342,14,4
4,117,5,8,6,2,1,4.860759493670886,45,2
4,118,7,8,7,2,0,5.351706036745407,63,3
4,119,6,7,8,3,1,6.9104859335038364,8,4
4,120,6,2,8,3,1,5.297709923664122,65,3
4,121,1,4,7,3,1,5.351706036745407,63,3
4,122,3,8,6,3,1,7.175257731958763,53,5
4,123,4,7,2,3,1,6.329177057356609,36,4
4,124,2,7,6,3,1,7.037878787878788,54,5
4,125,7,7,8,3,1,6.401496259351621,41,4
4,126,1,6,6,3,0,4.245,66,1
4,127,8,7,8,3,1,6.776623376623377,32,4
4,128,7,7,8,3,1,7.17005076142132,35,4
4,129,6,6,7,3,1,6.183937823834197,77,4
4,130,4,5,4,3,1,6.017456359102244,31,3
4,131,4,5,3,3,1,5.147286821705427,57,2
4,132,4,6,6,3,1,5.493573264781491,3,3
4,133,6,7,7,3,0,5.750636132315521,55,3
4,134,7,5,7,3,1,5.639896373056994,42,3
4,135,6,6,7,3,0,6.111392405063291,49,4
4,136,5,6,5,3,1,5.723076923076923,58,3
4,137,8,8,7,3,1,6.554430379746836,50,4
4,138,6,6,8,3,1,6.5575,16,4
4,139,6,7,8,3,0,6.892768079800499,1,4
4,140,8,7,8,3,1,6.916243654822335,24,4
4,141,7,5,8,3,1,6.083756345177665,79,4
4,142,5,7,NA,3,1,6.043701799485861,48,4
4,143,6,7,7,3,1,5.280612244897959,70,2.5
4,144,6,5,4,3,1,5.948586118251928,13,3
4,145,6,5,3,3,0,5.55440414507772,12,3
4,146,7,5,8,3,1,5.3915211970074814,6,3
4,147,7,6,3,3,1,5.666666666666667,29,3
4,148,7,8,8,3,1,5.414322250639386,18,3
4,149,6,6,7,3,1,6.596899224806202,73,4
4,150,5,7,6,3,1,4.860759493670886,45,2
4,151,5,7,6,3,1,4.992307692307692,68,2
4,152,5,6,8,3,1,6.370646766169155,56,4
4,153,6,6,5,3,1,5.285347043701799,23,3
4,154,4,5,6,3,1,5.235443037974684,30,3
4,155,6,7,8,3,1,6.0997506234413965,51,4
4,156,4,7,5,3,1,6.0648379052369075,71,4
4,157,6,7,8,3,1,7.017721518987342,14,4
4,158,7,6,8,3,0,6.83080808080808,15,4
4,159,6,7,8,3,0,7.012626262626263,64,4
4,160,5,6,8,3,1,6.5240506329113925,44,4
4,161,7,4,8,3,1,5.959493670886076,4,3
4,162,6,7,7,3,1,6.01025641025641,43,3.5
4,163,7,6,7,3,0,5.720698254364089,46,3
4,164,4,5,2,3,1,5.129675810473816,26,3
4,165,6,2,6,3,1,5.077720207253886,72,2
4,166,7,8,8,3,1,6.369509043927649,22,4
4,167,4,3,4,3,1,5.529262086513995,10,3
4,168,4,7,6,3,1,6.987146529562982,38,4
4,169,8,1,3,3,1,5.238341968911917,2,2
4,170,8,4,8,3,1,6.1914357682619645,19,4
4,171,3,4,5,3,1,5.6640625,47,3
4,172,3,8,6,3,1,6.839793281653747,27,4
4,173,3,7,4,3,1,6.451776649746193,5,4
4,174,3,7,8,3,0,7.159898477157361,40,4
4,175,6,5,7,3,1,5.394805194805195,67,3
4,176,6,6,6,3,1,5.976744186046512,7,3
4,177,6,2,6,3,1,5.539240506329114,20,3
4,178,5,4,4,4,1,5.948586118251928,13,3
4,179,2,2,5,4,0,5.6640625,47,3
4,180,3,7,5,4,1,5.723076923076923,58,3
4,181,2,5,2,4,1,6.329177057356609,36,4
4,182,6,3,3,4,1,5.666666666666667,29,3
4,183,8,5,6,4,1,7.037878787878788,54,5
4,184,8,5,7,4,1,6.01025641025641,43,3.5
4,185,4,5,8,4,0,7.017721518987342,14,4
4,186,2,4,4,4,0,6.451776649746193,5,4
4,187,4,2,4,4,1,5.529262086513995,10,3
4,188,8,5,8,4,1,5.414322250639386,18,3
4,189,7,3,6,4,1,5.077720207253886,72,2
4,190,8,7,6,4,1,6.987146529562982,38,4
4,191,4,6,3,4,1,5.238341968911917,2,2
4,192,6,4,6,4,1,5.235443037974684,30,3
4,193,7,4,5,4,1,5.285347043701799,23,3
4,194,6,4,NA,4,1,6.043701799485861,48,4
4,195,3,6,6,4,1,4.245,66,1
4,196,2,7,7,4,1,5.351706036745407,63,3
4,197,6,4,6,4,0,5.493573264781491,3,3
4,198,7,2,7,4,1,5.280612244897959,70,2.5
4,199,6,3,6,4,1,5.539240506329114,20,3
4,200,8,6,8,4,1,5.959493670886076,4,3
4,201,6,6,8,4,1,6.5240506329113925,44,4
4,202,4,7,3,4,1,5.147286821705427,57,2
4,203,7,6,7,4,1,5.750636132315521,55,3
4,204,6,5,8,4,0,6.892768079800499,1,4
4,205,3,3,2,4,1,5.129675810473816,26,3
4,206,6,4,NA,4,1,5.63681592039801,76,3
4,207,8,6,6,4,1,7.175257731958763,53,5
4,208,7,3,8,4,1,6.083756345177665,79,4
4,209,3,4,7,4,1,6.111392405063291,49,4
4,210,3,5,7,4,1,5.720698254364089,46,3
4,211,4,5,7,4,0,6.554430379746836,50,4
4,212,5,4,8,4,1,6.1914357682619645,19,4
4,213,6,3,6,4,1,4.992307692307692,68,2
4,214,3,7,5,4,1,6.0648379052369075,71,4
4,215,4,4,8,4,1,6.776623376623377,32,4
4,216,4,3,3,4,1,5.55440414507772,12,3
4,217,6,5,8,4,0,7.012626262626263,64,4
4,218,4,5,6,4,1,6.839793281653747,27,4
4,219,5,3,7,4,0,5.639896373056994,42,3
4,220,4,7,8,4,1,6.0997506234413965,51,4
4,221,6,5,8,4,1,6.370646766169155,56,4
4,222,4,5,4,4,0,6.017456359102244,31,3
4,223,6,3,8,4,0,5.297709923664122,65,3
4,224,7,7,8,4,1,6.401496259351621,41,4
4,225,2,6,8,4,0,7.159898477157361,40,4
4,226,3,5,6,4,1,4.860759493670886,45,2
4,227,7,6,7,4,1,5.394805194805195,67,3
4,228,6,3,7,4,1,6.183937823834197,77,4
4,229,5,4,7,4,1,6.596899224806202,73,4
4,230,5,5,8,4,1,6.5575,16,4
4,231,5,6,8,4,1,7.17005076142132,35,4
4,232,6,5,8,4,0,6.916243654822335,24,4
4,233,5,5,8,4,1,6.369509043927649,22,4
4,234,5,6,8,4,1,6.9104859335038364,8,4
4,235,4,4,6,4,1,5.976744186046512,7,3
4,236,6,5,8,4,1,6.83080808080808,15,4
5,1,5,8,4,1,1,5.55440414507772,12,3
5,2,7,6,5,1,1,5.539240506329114,20,3
5,3,5,6,5,1,0,5.147286821705427,57,2
5,4,6,6,7,1,1,5.414322250639386,18,3
5,5,4,6,3,1,1,5.280612244897959,70,2.5
5,6,7,8,8,1,1,6.987146529562982,38,4
5,7,6,8,5,1,1,6.892768079800499,1,4
5,8,8,2,NA,1,1,5.3915211970074814,6,3
5,9,6,8,7,1,1,6.9104859335038364,8,4
5,10,7,7,7,1,0,7.17005076142132,35,4
5,11,3,2,NA,1,1,4.860759493670886,45,2
5,12,6,2,5,1,1,5.63681592039801,76,3
5,13,3,4,4,1,1,5.493573264781491,3,3
5,14,5,7,8,1,1,6.839793281653747,27,4
5,15,8,8,4,1,1,7.037878787878788,54,5
5,16,8,7,8,1,1,7.012626262626263,64,4
5,17,5,6,7,1,1,5.666666666666667,29,3
5,18,6,3,6,1,1,4.245,66,1
5,19,7,8,8,1,0,6.916243654822335,24,4
5,20,5,8,6,1,1,5.639896373056994,42,3
5,21,6,8,3,1,1,5.394805194805195,67,3
5,22,6,7,7,1,1,5.129675810473816,26,3
5,23,6,3,8,1,1,6.451776649746193,5,4
5,24,8,5,7,1,0,6.596899224806202,73,4
5,25,6,8,8,1,1,6.017456359102244,31,3
5,26,7,8,8,1,1,7.159898477157361,40,4
5,27,6,8,7,1,0,5.948586118251928,13,3
5,28,4,5,8,1,1,5.351706036745407,63,3
5,29,5,8,2,1,0,5.750636132315521,55,3
5,30,6,6,7,1,0,6.5575,16,4
5,31,8,7,6,1,1,6.369509043927649,22,4
5,32,6,6,8,1,1,5.959493670886076,4,3
5,33,6,3,2,1,1,5.720698254364089,46,3
5,34,7,8,8,1,1,6.5240506329113925,44,4
5,35,7,8,6,1,0,5.235443037974684,30,3
5,36,3,4,3,1,1,5.723076923076923,58,3
5,37,7,7,7,1,1,6.329177057356609,36,4
5,38,7,8,6,1,0,6.776623376623377,32,4
5,39,8,6,8,1,1,7.017721518987342,14,4
5,40,7,3,NA,1,0,6.401496259351621,41,4
5,41,3,2,8,1,1,6.0648379052369075,71,4
5,42,7,8,7,1,1,6.1914357682619645,19,4
5,43,5,6,4,1,1,5.976744186046512,7,3
5,44,3,7,2,1,1,4.992307692307692,68,2
5,45,6,6,5,1,0,5.077720207253886,72,2
5,46,6,8,7,1,1,7.175257731958763,53,5
5,47,7,8,5,1,1,6.183937823834197,77,4
5,48,8,7,4,1,1,6.083756345177665,79,4
5,49,3,2,4,1,1,6.0997506234413965,51,4
5,50,6,7,5,1,1,6.111392405063291,49,4
5,51,7,8,8,1,1,6.370646766169155,56,4
5,52,2,2,6,1,1,5.285347043701799,23,3
5,53,8,8,4,1,1,5.297709923664122,65,3
5,54,5,6,7,1,1,6.01025641025641,43,3.5
5,55,6,6,4,1,1,6.043701799485861,48,4
5,56,3,5,5,1,1,5.238341968911917,2,2
5,57,4,5,5,2,0,5.238341968911917,2,2
5,58,3,8,8,2,0,5.351706036745407,63,3
5,59,7,8,8,2,1,7.159898477157361,40,4
5,60,6,4,7,2,1,6.329177057356609,36,4
5,61,5,8,4,2,0,6.043701799485861,48,4
5,62,7,4,4,2,1,5.55440414507772,12,3
5,63,4,6,4,2,1,5.297709923664122,65,3
5,64,6,1,7,2,0,5.129675810473816,26,3
5,65,8,7,7,2,1,6.01025641025641,43,3.5
5,66,6,6,7,2,1,6.1914357682619645,19,4
5,67,5,4,3,2,0,5.280612244897959,70,2.5
5,68,5,8,8,2,1,7.012626262626263,64,4
5,69,7,8,7,2,0,7.175257731958763,53,5
5,70,3,8,8,2,1,6.0648379052369075,71,4
5,71,7,6,8,2,1,6.987146529562982,38,4
5,72,8,7,8,2,1,6.916243654822335,24,4
5,73,3,8,3,2,1,5.723076923076923,58,3
5,74,8,6,4,2,1,7.037878787878788,54,5
5,75,6,5,7,2,1,5.948586118251928,13,3
5,76,7,8,8,2,1,6.5240506329113925,44,4
5,77,5,8,4,2,1,6.083756345177665,79,4
5,78,6,3,5,2,1,5.539240506329114,20,3
5,79,5,4,6,2,1,6.369509043927649,22,4
5,80,4,1,7,2,0,5.414322250639386,18,3
5,81,5,3,6,2,1,4.245,66,1
5,82,7,8,2,2,0,5.720698254364089,46,3
5,83,5,8,7,2,0,6.596899224806202,73,4
5,84,6,7,5,2,1,6.183937823834197,77,4
5,85,8,6,3,2,1,5.394805194805195,67,3
5,86,5,7,5,2,1,5.077720207253886,72,2
5,87,3,8,4,2,1,6.0997506234413965,51,4
5,88,4,3,5,2,1,5.529262086513995,10,3
5,89,7,7,6,2,1,6.776623376623377,32,4
5,90,6,8,8,2,1,6.370646766169155,56,4
5,91,6,8,8,2,1,6.83080808080808,15,4
5,92,7,3,NA,2,1,5.3915211970074814,6,3
5,93,8,8,8,2,1,6.451776649746193,5,4
5,94,7,6,6,2,1,5.639896373056994,42,3
5,95,8,3,5,2,1,5.63681592039801,76,3
5,96,8,7,8,2,1,7.017721518987342,14,4
5,97,4,7,2,2,1,4.992307692307692,68,2
5,98,7,6,8,2,0,6.839793281653747,27,4
5,99,3,8,NA,2,1,4.860759493670886,45,2
5,100,6,7,8,2,0,5.959493670886076,4,3
5,101,3,7,2,2,1,5.6640625,47,3
5,102,4,7,7,2,1,6.5575,16,4
5,103,7,3,6,2,1,5.235443037974684,30,3
5,104,7,6,6,2,1,6.554430379746836,50,4
5,105,8,8,7,2,0,7.17005076142132,35,4
5,106,6,6,4,2,1,5.976744186046512,7,3
5,107,7,8,5,2,1,6.111392405063291,49,4
5,108,7,8,7,2,1,6.9104859335038364,8,4
5,109,6,8,4,2,1,5.493573264781491,3,3
5,110,7,6,8,2,1,6.017456359102244,31,3
5,111,8,7,5,2,1,6.892768079800499,1,4
5,112,6,8,NA,2,1,6.401496259351621,41,4
